1550;515;107.0;2020-11-24 21:22:58 
1533;515;1431.9;2020-11-24 19:05:33 
1532;515;885.988125;2020-11-24 19:05:33 
1531;431;1100.0;2020-11-24 17:00:00 
1529;515;300.0;2020-11-24 16:11:06 
1523;515;50.0;2020-11-24 15:09:21 
1520;515;500.0;2020-11-24 13:40:07 
1518;515;500.0;2020-11-24 13:38:02 
1515;73;5000.0;2020-11-24 13:04:56 
1507;370;50.0;2020-11-23 13:45:41 
1504;495;2.499;2020-11-23 08:49:44 
1456;443;20.0;2020-11-13 19:07:11 
1430;74;20000.0;2020-11-11 15:03:15 
1424;370;50.0;2020-11-11 09:03:32 
1422;431;10.0;2020-11-10 22:38:07 
1421;431;100.0;2020-11-10 22:37:07 
1407;495;12.9472;2020-11-07 19:11:46 
1397;495;16.808;2020-11-03 19:13:10 
1394;443;25.0;2020-11-03 07:44:36 
1385;370;20.0;2020-11-01 11:34:59 
1379;495;20.0;2020-10-31 10:55:09 
1362;370;20.0;2020-10-27 11:13:25 
1354;74;2.0;2020-10-25 10:08:25 
1349;203;100.0;2020-10-16 16:30:00 
1336;449;6.63;2020-10-10 12:48:23 
1290;4;21.87;2020-10-05 22:07:45 
1265;449;34.1946;2020-10-03 23:13:01 
1258;449;20.0;2020-10-02 14:29:06 
1251;454;20.0;2020-10-01 12:33:22 
1250;454;20.0;2020-10-01 12:14:40 
1246;449;52.5;2020-09-30 23:34:14 
1243;453;20.0;2020-09-30 18:59:56 
1239;449;103.5;2020-09-29 22:51:56 
1233;449;20.0;2020-09-28 17:01:20 
1231;4;30.0;2020-09-24 18:17:10 
1230;4;1000.0;2020-09-24 18:16:58 
1215;4;1000.0;2020-09-14 20:57:22 
1214;444;50.0;2020-09-12 22:18:11 
1081;4;6.45;2020-09-04 23:34:10 
1075;74;1000.0;2020-09-03 11:04:40 
891;4;500.0;2020-08-27 09:50:28 
890;4;500.0;2020-08-27 09:50:22 
889;4;500.0;2020-08-27 09:50:02 
888;4;500.0;2020-08-27 09:49:51 
887;4;500.0;2020-08-27 09:49:34 
886;4;25.0;2020-08-27 09:49:23 
885;4;25.0;2020-08-27 09:49:03 
884;4;25.0;2020-08-27 09:48:57 
883;4;25.0;2020-08-27 09:48:52 
882;4;25.0;2020-08-27 09:48:41 
881;4;25.0;2020-08-27 09:48:17 
880;4;10.0;2020-08-27 09:48:07 
879;4;15.0;2020-08-27 09:47:51 
878;4;25.0;2020-08-26 22:23:25 
877;4;25.0;2020-08-26 22:23:20 
876;4;25.0;2020-08-26 22:23:02 
875;4;25.0;2020-08-26 22:22:59 
874;4;25.0;2020-08-26 22:22:51 
873;4;25.0;2020-08-26 22:22:45 
872;4;500.0;2020-08-26 22:22:17 
871;4;500.0;2020-08-26 22:22:08 
870;4;500.0;2020-08-26 22:21:53 
869;4;500.0;2020-08-26 22:21:30 
868;4;500.0;2020-08-26 22:21:13 
859;4;500.0;2020-08-26 21:55:58 
858;4;500.0;2020-08-26 21:55:40 
857;4;500.0;2020-08-26 21:55:17 
856;4;500.0;2020-08-26 21:54:45 
855;4;500.0;2020-08-26 21:50:21 
750;4;7.86;2020-08-05 23:23:25 
748;4;100.0;2020-07-31 12:33:31 
746;431;1200.0;2020-07-31 12:31:53 
712;4;40.0;2020-07-24 17:26:42 
710;393;4.08;2020-07-18 12:21:39 
706;393;20.0;2020-07-16 23:21:58 
696;393;30.0;2020-07-16 05:58:56 
695;4;4.5;2020-07-15 23:12:07 
689;393;30.0;2020-07-15 07:59:38 
682;4;5.0;2020-07-06 12:56:49 
680;389;10.0;2020-07-06 12:55:52 
676;4;5.0;2020-06-29 21:00:32 
660;335;112.284375;2020-06-18 12:35:48 
652;335;7.0;2020-06-14 18:22:01 
633;369;100.0;2020-06-09 17:39:02 
624;369;10.0;2020-06-04 06:01:51 
623;369;10.0;2020-06-03 20:11:30 
622;369;10.0;2020-06-03 19:58:55 
619;335;72.962;2020-05-25 00:12:36 
614;335;111.9525;2020-05-24 15:01:42 
608;335;126.27;2020-05-20 14:20:55 
605;335;161.82;2020-05-19 15:07:39 
595;335;98.4;2020-05-16 16:19:27 
594;335;102.06;2020-05-16 16:13:13 
588;335;120.6;2020-05-15 12:24:29 
586;335;37.5;2020-05-14 23:06:39 
585;335;2.0;2020-05-14 17:55:27 
580;335;70.0;2020-05-13 14:10:20 
546;335;20.0;2020-05-12 10:23:04 
545;335;20.0;2020-05-12 10:16:27 
544;335;20.0;2020-05-09 20:43:07 
532;4;9.9;2020-04-17 11:51:37 
