410;205;-2.0;2020-01-21 21:09:23 
409;205;-1.0;2020-01-21 21:07:32 
408;205;-1.0;2020-01-21 21:05:04 
407;205;-1.0;2020-01-21 21:04:07 
406;205;-1.0;2020-01-21 21:01:49 
405;205;-1.0;2020-01-21 20:59:56 
404;205;-1.0;2020-01-21 20:58:33 
403;205;-61.0;2020-01-21 20:57:23 
402;205;-1.0;2020-01-21 20:56:24 
401;205;-1.0;2020-01-21 20:55:40 
400;205;-1.0;2020-01-21 20:54:24 
399;205;-1.0;2020-01-21 20:53:23 
398;205;-1.0;2020-01-21 20:51:46 
397;4;-3.0;2020-01-21 14:59:22 
396;4;-3.0;2020-01-20 11:51:27 
395;4;-3.0;2020-01-20 11:35:23 
394;2;-2.0;2020-01-20 10:46:59 
393;2;-2.0;2020-01-20 10:45:19 
392;2;-2.0;2020-01-20 10:44:38 
391;2;-2.0;2020-01-17 15:27:13 
390;44;-1.0;2020-01-17 15:26:01 
389;4;-3.0;2020-01-17 15:22:20 
386;4;-3.0;2020-01-09 14:55:01 
385;4;-3.0;2020-01-07 13:39:29 
384;4;-3.0;2020-01-07 09:55:01 
382;4;-3.0;2020-01-06 11:50:52 
380;4;-3.0;2020-01-05 16:15:16 
379;4;-3.0;2020-01-05 16:12:37 
378;4;-3.0;2020-01-05 16:01:50 
375;4;-3.0;2019-12-30 13:45:18 
374;254;-4.0;2019-12-27 14:47:07 
372;254;-2.0;2019-12-26 18:42:12 
369;254;-28.0;2019-12-26 13:44:17 
368;73;-1092.79;2019-12-26 09:24:29 
367;254;-10.0;2019-12-25 19:57:51 
364;254;-13.0;2019-12-25 13:21:05 
361;254;-5.0;2019-12-25 07:27:21 
360;254;-5.0;2019-12-24 12:50:53 
359;254;-2.0;2019-12-24 07:26:51 
358;254;-10.0;2019-12-23 19:58:37 
356;44;-6.0;2019-12-23 15:49:47 
354;254;-12.0;2019-12-23 14:38:58 
353;254;-4.0;2019-12-23 12:52:11 
352;254;-2.0;2019-12-23 10:22:22 
351;254;-2.0;2019-12-23 09:28:02 
349;205;-20.0;2019-12-23 09:03:18 
348;4;-3.0;2019-12-22 19:30:05 
347;252;-2.0;2019-12-22 17:47:16 
346;252;-2.0;2019-12-22 15:53:33 
345;252;-2.0;2019-12-22 12:55:56 
344;252;-2.0;2019-12-22 11:41:37 
343;252;-2.0;2019-12-22 11:38:03 
338;73;-100.0;2019-12-21 10:11:15 
337;73;-100.0;2019-12-21 10:06:41 
336;73;-50.0;2019-12-21 09:55:17 
334;73;-50.0;2019-12-20 19:49:58 
333;73;-50.0;2019-12-19 23:52:00 
332;73;-100.0;2019-12-19 23:50:52 
331;4;-3.0;2019-12-19 20:52:53 
330;73;-50.0;2019-12-18 23:03:07 
329;73;-100.0;2019-12-17 14:22:21 
328;73;-100.0;2019-12-17 14:21:48 
326;73;-50.0;2019-12-15 10:24:08 
325;73;-100.0;2019-12-15 10:22:18 
324;73;-50.0;2019-12-14 21:05:11 
323;4;-3.0;2019-12-11 12:51:23 
322;4;-3.0;2019-12-11 12:50:43 
321;4;-3.0;2019-12-11 12:48:46 
320;4;-3.0;2019-12-10 18:31:54 
287;4;-3.0;2019-12-10 16:07:50 
286;4;-3.0;2019-12-10 15:01:30 
285;4;-3.0;2019-12-10 14:40:53 
284;205;-3.0;2019-12-08 18:01:11 
283;205;-5.0;2019-12-08 17:59:20 
282;73;-50.0;2019-12-08 15:52:14 
281;73;-50.0;2019-12-08 15:43:19 
280;205;-2.0;2019-12-08 14:16:09 
279;205;-10.0;2019-12-08 14:08:47 
278;205;-2.0;2019-12-08 13:24:47 
277;205;-5.0;2019-12-08 13:23:32 
276;205;-3.0;2019-12-08 13:20:51 
275;205;-5.0;2019-12-08 13:19:04 
274;205;-5.0;2019-12-08 13:13:30 
273;73;-10.0;2019-12-07 18:23:05 
272;73;-15.0;2019-12-07 18:22:25 
271;73;-10.0;2019-12-07 18:21:38 
270;73;-10.0;2019-12-07 18:21:00 
269;73;-10.0;2019-12-07 18:20:09 
268;73;-20.0;2019-12-07 18:19:18 
267;73;-100.0;2019-12-07 09:18:36 
265;73;-50.0;2019-12-06 20:50:57 
264;73;-50.0;2019-12-05 18:51:25 
263;2;-2.0;2019-12-05 16:41:51 
262;73;-10.0;2019-12-05 10:02:07 
261;73;-100.0;2019-12-05 10:01:40 
258;44;-1.0;2019-12-04 14:51:24 
257;44;-1.0;2019-12-04 14:42:12 
256;44;-1.0;2019-12-04 14:41:52 
255;2;-2.0;2019-12-04 06:28:49 
254;2;-2.0;2019-12-04 06:27:31 
252;2;-2.0;2019-12-03 22:23:20 
