6564;732;-5.0;2021-10-15 20:04:06 
6563;732;-5.0;2021-10-15 20:02:46 
6562;732;-5.0;2021-10-15 20:01:40 
6561;730;-5.0;2021-10-15 19:55:28 
6560;671;-10.0;2021-10-15 19:26:57 
6559;730;-3.0;2021-10-15 18:51:52 
6558;730;-2.0;2021-10-15 18:47:35 
6557;730;-5.0;2021-10-15 18:36:51 
6556;730;-2.0;2021-10-15 18:32:42 
6555;732;-10.0;2021-10-15 17:39:24 
6554;671;-50.0;2021-10-15 16:43:46 
6553;732;-10.0;2021-10-15 16:28:54 
6552;730;-5.0;2021-10-15 15:52:18 
6551;732;-5.0;2021-10-15 14:28:08 
6550;730;-5.0;2021-10-15 14:12:18 
6549;370;-2.0;2021-10-15 13:47:16 
6548;370;-3.0;2021-10-15 13:20:48 
6547;370;-2.0;2021-10-15 13:16:47 
6546;671;-2.0;2021-10-15 12:22:34 
6545;732;-10.0;2021-10-15 09:37:39 
6544;671;-10.0;2021-10-15 06:35:10 
6542;730;-4.0;2021-10-14 21:57:42 
6541;730;-2.0;2021-10-14 21:30:00 
6540;732;-69.0;2021-10-14 21:27:03 
6539;671;-2.0;2021-10-14 21:26:26 
6538;671;-5.0;2021-10-14 21:24:43 
6536;730;-50.0;2021-10-14 20:30:21 
6535;730;-2.0;2021-10-14 19:11:31 
6534;671;-2.0;2021-10-14 18:46:11 
6533;671;-2.0;2021-10-14 18:40:53 
6532;671;-30.0;2021-10-14 18:32:24 
6531;671;-5.0;2021-10-14 18:12:32 
6530;671;-10.0;2021-10-14 18:05:57 
6529;732;-5.0;2021-10-14 17:32:12 
6528;370;-7.0;2021-10-14 17:11:59 
6526;730;-2.0;2021-10-14 17:08:51 
6524;730;-2.0;2021-10-14 17:03:08 
6523;370;-3.0;2021-10-14 16:55:49 
6521;730;-30.0;2021-10-14 16:51:19 
6520;730;-2.0;2021-10-14 16:45:30 
6519;732;-10.0;2021-10-14 16:43:40 
6518;732;-30.0;2021-10-14 15:58:49 
6515;730;-2.0;2021-10-14 13:17:22 
6514;730;-2.0;2021-10-14 13:09:25 
6513;730;-5.0;2021-10-14 13:06:37 
6512;671;-2.0;2021-10-14 12:32:27 
6510;431;-50.0;2021-10-14 12:27:07 
6509;671;-10.0;2021-10-14 12:24:51 
6508;671;-8.0;2021-10-14 12:22:16 
6507;737;-5.0;2021-10-14 10:40:20 
6506;737;-2.0;2021-10-14 10:37:39 
6505;737;-2.0;2021-10-14 10:37:13 
6504;732;-40.0;2021-10-14 03:03:15 
6503;732;-350.0;2021-10-14 01:20:52 
6501;730;-2.0;2021-10-13 22:32:02 
6499;730;-2.0;2021-10-13 22:29:53 
6498;671;-30.0;2021-10-13 20:57:42 
6496;730;-2.0;2021-10-13 20:55:02 
6494;730;-2.0;2021-10-13 20:46:51 
6493;730;-2.0;2021-10-13 20:38:44 
6492;730;-2.0;2021-10-13 19:49:09 
6491;730;-2.0;2021-10-13 19:12:55 
6490;730;-3.0;2021-10-13 19:02:35 
6489;730;-2.0;2021-10-13 18:51:28 
6488;730;-2.0;2021-10-13 18:39:29 
6487;671;-2.0;2021-10-13 18:35:37 
6486;730;-2.0;2021-10-13 18:29:57 
6485;730;-5.0;2021-10-13 18:21:46 
6484;671;-2.0;2021-10-13 18:18:14 
6483;671;-5.0;2021-10-13 18:11:21 
6482;671;-30.0;2021-10-13 18:05:30 
6481;671;-3.0;2021-10-13 17:57:23 
6480;671;-10.0;2021-10-13 17:55:41 
6479;671;-4.0;2021-10-13 17:05:33 
6478;671;-10.0;2021-10-13 17:04:29 
6477;737;-5.0;2021-10-13 16:34:12 
6476;737;-10.0;2021-10-13 16:29:59 
6475;732;-60.0;2021-10-13 16:21:53 
6473;671;-3.0;2021-10-13 15:27:58 
6472;730;-5.0;2021-10-13 13:46:30 
6471;732;-2.0;2021-10-13 00:41:02 
6470;732;-2.0;2021-10-13 00:39:05 
6469;732;-2.0;2021-10-13 00:38:08 
6468;732;-2.0;2021-10-13 00:36:29 
6467;732;-2.0;2021-10-13 00:33:01 
6466;732;-2.0;2021-10-13 00:31:01 
6465;732;-2.0;2021-10-13 00:29:12 
6464;732;-2.0;2021-10-13 00:27:37 
6463;732;-2.0;2021-10-13 00:25:48 
6462;732;-2.0;2021-10-13 00:24:06 
6461;732;-2.0;2021-10-13 00:22:55 
6460;732;-2.0;2021-10-13 00:18:56 
6459;732;-2.0;2021-10-13 00:17:23 
6458;732;-2.0;2021-10-13 00:16:05 
6457;732;-2.0;2021-10-13 00:14:36 
6456;732;-2.0;2021-10-13 00:12:26 
6455;732;-2.0;2021-10-13 00:10:39 
6454;732;-2.0;2021-10-13 00:08:46 
6453;732;-2.0;2021-10-13 00:07:12 
6452;732;-2.0;2021-10-13 00:05:02 
6451;732;-2.0;2021-10-12 20:17:05 
